HomeTeamName,AwayTeamName,DateandTimeCET,MatchID,RoundName,ScoreHome,ScoreAway,TeamID,TeamName,StatsID,StatsName,Value,Rank
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,47,Goals scored outside penalty area,0,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,48,Goals on penalty phase,0,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,49,Goals in open play from centre,0,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,50,Goals in open play from left,0,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,51,Goals in open play from right,1,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,52,Attempts blocked,6,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,53,Attempts on bar,0,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,54,Attempts on post,1,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,55,Woodwork (after deflection),1,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,56,Attempts on direct free kick,1,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,57,Attempts on indirect free kick,0,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,58,Attempts from corner,0,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,59,Attempts on target in penalty area,3,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,60,Attempts on target outside penalty area,3,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,61,Attempts off target in penalty area,8,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,62,Attempts off target outside penalty area,3,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,63,Attempts in open play from centre,13,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,64,Attempts in open play from left,4,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,65,Attempts in open play from right,5,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,67,Free kicks on goal ,0,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,68,Instance of possession ,142,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,69,Ball not in play,00:58:41.536000,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,70,Crosses attempted,19,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,71,Crosses short,2,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,72,Crosses medium,7,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,73,Crosses long,10,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,74,Crosses completed,8,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,75,Crosses completed short,0,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,76,Crosses completed medium,3,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,77,Crosses completed long,3,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,78,Corners short,1,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,79,Corners medium,2,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,80,Corners long,4,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,81,Corners completed,3,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,82,Corners completed short,1,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,83,Corners completed medium,2,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,84,Corners completed long,0,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,85,Dribbling,14,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,86,Passes attempted,603,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,87,Passes attempted short,131,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,88,Passes attempted medium,422,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,89,Passes attempted long,51,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,90,Passes completed short,115,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,91,Passes completed medium,402,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,92,Passes completed long,38,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,93,Passes received,554,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,94,Passes received short,115,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,95,Passes received medium,402,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,96,Passes received long,38,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,97,Passes accuracy short,0.878,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,98,Passes accuracy medium,0.953,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,99,Passes accuracy long,0.745,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,102,Passes completed forward,103,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,103,Passes completed backward,84,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,104,Passes completed left,174,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,105,Passes completed right,193,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,106,Passes per instance of possession ,4.246,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,107,Delivery into attacking third,45,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,108,Delivery into key play area,30,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,109,Delivery into penalty area,14,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,110,Delivery into goal area,1,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,115,Solo run into attacking third,22,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,116,Solo run into key play area,22,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,117,Solo run into penalty area,8,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,118,Total Attacks,57,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,119,Attacks from centre,8,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,120,Attacks from right,28,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,121,Attacks from left,21,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,122,Organized attack,41,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,123,Counter attack,1,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,124,Clearances successful,6,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,125,Clearances unsuccesful,1,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,126,Tackles,8,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,127,Tackles lost,7,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,128,Tackles performed gaining the ball,2,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,129,Tackles performed not gaining the ball,6,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,130,Tackles suffered,10,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,131,Tackles suffered losing the ball,2,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,132,Tackles suffered not losing the ball,8,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,133,Lost balls,46,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,136,Lost balls own half,15,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,137,Lost balls opposite half,31,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,138,Change of possession,129,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,140,Blocks,0,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,141,Throw-in,27,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,142,Goals conceded from open play ,0,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,143,Goals conceded from set pieces,0,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,144,Goals conceded in penalty area,0,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,145,Goals conceded outside penalty area,0,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,146,Saves in open play,1,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,147,Saves on set pieces,0,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,148,Saves on direct free kick,0,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,149,Saves on indirect free kick,0,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,150,Saves on penalty,0,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,151,Saves on corner,0,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,152,Saves in open play from centre,1,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,153,Saves in open play from left,0,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,154,Saves in open play from right,0,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,155,Punches,0,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,156,High Claims,0,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,157,Low Claims,0,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,158,Goalkeeper kicks attempted,3,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,159,Goalkeeper kicks short,1,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,160,Goalkeeper kicks medium,1,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,161,Goalkeeper kicks long,1,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,162,Goalkeeper kicks completed,3,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,163,Goalkeeper kicks completed short,1,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,164,Goalkeeper kicks completed medium,1,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,165,Goalkeeper kicks completed long,1,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,166,Goalkeeper kicks completed %,100,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,167,Played Time,01:33:01.172000,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,168,Fouls suffered,11,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,171,Fouls committed own half,8,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,172,Fouls committed opposite half,6,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,173,Fouls suffered own half,6,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,174,Fouls suffered opposite half,5,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,175,Penalty fouls,0,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,176,Handball,0,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,177,Simulation,0,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,181,Offsides suffered,0,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,182,Distance covered in low activity (m),59174,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,183,Distance covered in medium activity (m),16804,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,184,Distance covered in high activity (m),18279,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,185,Distance covered in very high activity (m),6988,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,186,Distance covered in low activity (%),58,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,187,Distance covered in medium activity (%),17,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,188,Distance covered in high activity (%),18,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,189,Distance covered in very high activity (%),7,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,190,Average distance covered,9731,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,191,Average distance covered in low activity ,5555,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,192,Average distance covered in medium activity ,1660,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,193,Average distance covered in high activity ,1818,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,194,Average distance covered in very high activity covered,698,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,195,Time spent in low activity (%),84,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,196,Time spent in medium activity (%),7,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,197,Time spent in high activity (%),7,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,198,Time spent in very high activity (%),2,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,202,Time spent in low activity,14:05:16.200000,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,203,Time spent in medium activity,01:21:24.440000,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,204,Time spent in high activity,01:07:02.440000,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,205,Time spent in very high activity,00:18:16.760000,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,206,Sprints,310,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,219,Assists,1,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,220,Distance covered (Km),101.24,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,221,Distance covered in possession (Km),44.82,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,638,Matches played,1,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,639,Goals on set pieces,0,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,644,Attempts blocked outside penalty area,2,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,646,Distance covered not in possession (m),31632,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,647,Distance covered not in possession (Km),31.63,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,648,Attempts set pieces,1,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,649,Attempts in open play,22,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,650,Attempts on throw in,0,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,651,Saves on attempts inside penalty area,1,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,652,Saves on attempts outside penalty area,0,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,682,Team average speed,6.3,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,66,Italy,683,Big Chances,0,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,1,Goals,0,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,2,Ball Possession,37,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,3,Total Attempts,3,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,4,Attempts on target,1,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,5,Attempts off target,2,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,6,Attempts against woodwork,0,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,11,Attempts Accuracy,33,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,12,Corners,1,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,13,Offsides,0,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,14,Saves,6,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,17,Tackles won,3,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,18,Clearances,22,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,19,Recovered balls,25,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,20,Fouls committed,12,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,21,Yellow cards,2,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,22,Red cards,1,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,23,Passes completed,210,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,24,Passes accuracy,78,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,27,Distance covered (m),97930,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,28,Distance covered in possession (m),27873,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,29,Top Speed (Km/h),29.7,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,32,Own-goals,0,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,33,Goals scored,0,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,34,Goals conceded,1,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,35,Own-goals for,0,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,36,Goals scored by right foot,0,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,37,Goals scored by left foot,0,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,38,Goals scored by head,0,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,39,Goals scored by backheel,0,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,40,Goals scored by other part of body,0,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,41,Goals scored in open play,0,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,42,Goals scored on direct free-kcik,0,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,43,Goals scored on indirect free-kcik,0,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,44,Goals scored on penalty ,0,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,45,Goals on corner ,0,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,46,Goals scored in penalty area,0,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,47,Goals scored outside penalty area,0,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,48,Goals on penalty phase,0,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,49,Goals in open play from centre,0,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,50,Goals in open play from left,0,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,51,Goals in open play from right,0,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,52,Attempts blocked,0,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,53,Attempts on bar,0,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,54,Attempts on post,0,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,55,Woodwork (after deflection),0,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,56,Attempts on direct free kick,0,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,57,Attempts on indirect free kick,0,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,58,Attempts from corner,0,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,59,Attempts on target in penalty area,1,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,60,Attempts on target outside penalty area,0,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,61,Attempts off target in penalty area,2,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,62,Attempts off target outside penalty area,0,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,63,Attempts in open play from centre,3,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,64,Attempts in open play from left,0,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,65,Attempts in open play from right,0,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,67,Free kicks on goal ,0,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,68,Instance of possession ,148,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,69,Ball not in play,01:13:16.880000,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,70,Crosses attempted,1,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,71,Crosses short,0,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,72,Crosses medium,1,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,73,Crosses long,0,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,74,Crosses completed,1,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,75,Crosses completed short,0,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,76,Crosses completed medium,1,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,77,Crosses completed long,0,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,78,Corners short,0,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,79,Corners medium,1,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,80,Corners long,0,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,81,Corners completed,1,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,82,Corners completed short,0,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,83,Corners completed medium,1,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,84,Corners completed long,0,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,85,Dribbling,6,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,86,Passes attempted,270,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,87,Passes attempted short,56,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,88,Passes attempted medium,160,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,89,Passes attempted long,54,1
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,90,Passes completed short,43,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,91,Passes completed medium,142,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,92,Passes completed long,25,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,93,Passes received,210,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,94,Passes received short,43,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,95,Passes received medium,142,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,96,Passes received long,25,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,97,Passes accuracy short,0.768,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,98,Passes accuracy medium,0.888,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,99,Passes accuracy long,0.463,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,102,Passes completed forward,50,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,103,Passes completed backward,38,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,104,Passes completed left,59,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,105,Passes completed right,63,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,106,Passes per instance of possession ,1.824,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,107,Delivery into attacking third,16,2
Italy,Wales,2021-06-20T18:00:00,2024468,final tournament,1,0,144,Wales,108,Delivery into key play area,10,2
